dataset,term,method,retrieval_scope,aligned_datastore,neighbor_query_scale,retrieval_representation,alignment_period,fallback_method,inference_seconds,tsrag_weight,validation_dates,fallback_count,fallback_grid_rows,task_error,datastore_preprocessing_seconds,fallback_rate,MSE_mean,MSE_variance,MSE_std,MSE_dispersion_ddof,MSE_finite_values,MSE_evaluation_values,MSE_total_values,MAE_mean,MAE_variance,MAE_std,MAE_dispersion_ddof,MAE_finite_values,MAE_evaluation_values,MAE_total_values,RMSE_mean,RMSE_variance,RMSE_std,RMSE_dispersion_ddof,RMSE_finite_values,RMSE_evaluation_values,RMSE_total_values,MAPE_mean,MAPE_variance,MAPE_std,MAPE_dispersion_ddof,MAPE_finite_values,MAPE_evaluation_values,MAPE_total_values,sMAPE_mean,sMAPE_variance,sMAPE_std,sMAPE_dispersion_ddof,sMAPE_finite_values,sMAPE_evaluation_values,sMAPE_total_values,MASE_mean,MASE_variance,MASE_std,MASE_dispersion_ddof,MASE_finite_values,MASE_evaluation_values,MASE_total_values,ND_mean,ND_variance,ND_std,ND_dispersion_ddof,ND_finite_values,ND_evaluation_values,ND_total_values,CRPS_mean,CRPS_variance,CRPS_std,CRPS_dispersion_ddof,CRPS_finite_values,CRPS_evaluation_values,CRPS_total_values,seasonal_MASE_mean,seasonal_MASE_variance,scaled_MASE_mean,scaled_MASE_std,scaled_MASE_variance,MASE_variance_ratio_to_seasonal
Job_Claims/W,short,chronos_t5_512,,,,,,,0.1448457706719637,,,0,8,,0,0.0,1243139022.8173006,2.3677810744329795e+18,1538759589.5502908,0,8,8,8,24004.347806490383,337562423.8635889,18372.87195469421,0,8,8,8,27675.99046752243,477178574.4589082,21844.417466687184,0,8,8,8,0.02692194131857075,8.404972933055512e-05,0.0091678639459012,0,8,8,8,0.027156857226216625,8.949526146820696e-05,0.009460193521710163,0,8,8,8,3.86308132099131,2.704204128830432,1.6444464505816028,0,8,8,8,0.02706926287092761,8.865442823423419e-05,0.009415648051739943,0,8,8,8,0.02706926287092761,8.865442823423419e-05,0.009415648051739943,0,8,8,8,2.721408984092651,1.8094438105119042,1.4195151642300121,0.6042628874211202,0.3651336371145094,1.494494669091379
Job_Claims/W,short,chronos_bolt_512,,,,,,,0.016346730291843414,,,0,8,,0,0.0,1472408115.295476,3.9629527669907164e+18,1990716646.5850222,0,8,8,8,25819.680889423078,546133042.1669424,23369.489557261244,0,8,8,8,29300.880879658856,613866494.9715178,24776.329328040458,0,8,8,8,0.02897254187481807,0.00012011476167850886,0.01095968802833862,0,8,8,8,0.02895986432922862,0.00012050512813180345,0.010977482777568064,0,8,8,8,4.146792423445997,5.5035734805555,2.345969624815185,0,8,8,8,0.028980384875262603,0.00012085686255284833,0.010993491827115183,0,8,8,8,0.028980384875262603,0.00012085686255284833,0.010993491827115183,0,8,8,8,2.721408984092651,1.8094438105119042,1.5237667133771828,0.8620422871122982,0.743116904769802,3.0415829707353557
Job_Claims/W,short,chronos_bolt_max,,,,,,,0.016273616813123226,,,0,8,,0,0.0,1472408115.295476,3.9629527669907164e+18,1990716646.5850222,0,8,8,8,25819.680889423078,546133042.1669424,23369.489557261244,0,8,8,8,29300.880879658856,613866494.9715178,24776.329328040458,0,8,8,8,0.02897254187481807,0.00012011476167850886,0.01095968802833862,0,8,8,8,0.02895986432922862,0.00012050512813180345,0.010977482777568064,0,8,8,8,4.146792423445997,5.5035734805555,2.345969624815185,0,8,8,8,0.028980384875262603,0.00012085686255284833,0.010993491827115183,0,8,8,8,0.028980384875262603,0.00012085686255284833,0.010993491827115183,0,8,8,8,2.721408984092651,1.8094438105119042,1.5237667133771828,0.8620422871122982,0.743116904769802,3.0415829707353557
Job_Claims/W,short,chronos2_max,,,,,,,0.014023498632013798,,,0,8,,0,0.0,773731279.695221,1.1326849368901952e+18,1064276720.0734005,0,8,8,8,18364.717998798078,237281168.14198655,15403.933528225398,0,8,8,8,21751.895720447388,300586312.26200354,17337.42519124462,0,8,8,8,0.024863744819462,0.00018881379028656115,0.013740953034144363,0,8,8,8,0.025186709060617214,0.0002011114657324056,0.014181377427189702,0,8,8,8,3.1948713277732175,2.3923974325292057,1.5467376741158165,0,8,8,8,0.025047318100689574,0.00019493912070160945,0.013962060045050996,0,8,8,8,0.025047318100689574,0.00019493912070160945,0.013962060045050996,0,8,8,8,2.721408984092651,1.8094438105119042,1.173976916534074,0.5683591415905892,0.32303211382959135,1.3221728238426922
Job_Claims/W,short,tsrag,all,False,False,t5,1,chronos_bolt_max,0.00017326325178146362,,,8,8,,0.05150425806641579,1.0,1472408115.295476,3.9629527669907164e+18,1990716646.5850222,0,8,8,8,25819.680889423078,546133042.1669424,23369.489557261244,0,8,8,8,29300.880879658856,613866494.9715178,24776.329328040458,0,8,8,8,0.02897254187481807,0.00012011476167850886,0.01095968802833862,0,8,8,8,0.02895986432922862,0.00012050512813180345,0.010977482777568064,0,8,8,8,4.146792423445997,5.5035734805555,2.345969624815185,0,8,8,8,0.028980384875262603,0.00012085686255284833,0.010993491827115183,0,8,8,8,0.028980384875262603,0.00012085686255284833,0.010993491827115183,0,8,8,8,2.721408984092651,1.8094438105119042,1.5237667133771828,0.8620422871122982,0.743116904769802,3.0415829707353557
Job_Claims/W,short,bayes_mixture,,,,,,chronos_bolt_max,0.014227661304175854,0.3333333333333333,1,0,8,,0,0.0,896977635.4993029,1.2535268493984097e+18,1119610132.7687285,0,8,8,8,20604.12755408654,267338174.05118126,16350.479321756327,0,8,8,8,24002.980225049032,320834575.81520796,17911.855733429966,0,8,8,8,0.025763176274914992,0.00013551388108711736,0.011641042955299039,0,8,8,8,0.025979667104814686,0.00014360859318904745,0.01198368028566548,0,8,8,8,3.4608673192256063,2.200641416512246,1.4834559031235968,0,8,8,8,0.025891216954877557,0.00013991347343852582,0.011828502586486838,0,8,8,8,0.025891216954877557,0.00013991347343852582,0.011828502586486838,0,8,8,8,2.721408984092651,1.8094438105119042,1.271718929222062,0.5451058300295124,0.2971403659321637,1.2161977087808378
Uncertainty_1M/M,short,chronos_t5_512,,,,,,,0.42682935390621424,,,0,21,,0,0.0,0.0019419564345726473,2.450554603556014e-06,0.0015654247358324238,0,21,21,21,0.03501641088061862,0.0003898206217124482,0.019743875549457057,0,21,21,21,0.039083036020709595,0.0004144727299765639,0.020358603340518325,0,21,21,21,0.042384991158557414,0.0005175911294198835,0.022750629209318224,0,21,21,21,0.0414235425178121,0.0004609437303772407,0.021469600144791722,0,21,21,21,0.41977387059814,0.06299987565930909,0.2509977602675153,0,21,21,21,0.04211466807845791,0.0004987133714661334,0.022331891354431522,0,21,21,21,0.04211466807845791,0.0004987133714661334,0.022331891354431522,0,21,21,21,0.9687122092330922,0.4634703206443205,0.4333318673979195,0.2591045698352709,0.06713517810952079,0.1359307659047641
Uncertainty_1M/M,short,chronos_bolt_512,,,,,,,0.016044565476477146,,,0,21,,0,0.0,0.002190823537245356,6.127490816699851e-06,0.0024753769039683334,0,21,21,21,0.0350861232432108,0.0006351272297955723,0.025201730690481802,0,21,21,21,0.038775040729334166,0.0006873197536838332,0.026216783816552198,0,21,21,21,0.04394255892076539,0.0009898024327990528,0.03146112573953851,0,21,21,21,0.042515101850724366,0.0008759586222643079,0.029596598153576837,0,21,21,21,0.4314074208124786,0.10326381524590086,0.32134687682611895,0,21,21,21,0.04353950597439139,0.0009561902688990493,0.030922326382389946,0,21,21,21,0.04353950597439139,0.0009561902688990493,0.030922326382389946,0,21,21,21,0.9687122092330922,0.4634703206443205,0.4453411619060879,0.33172584567765706,0.11004203669055672,0.22280566984816333
Uncertainty_1M/M,short,chronos_bolt_max,,,,,,,0.018686367198824883,,,0,21,,0,0.0,0.0020881491334825636,6.5408761821171605e-06,0.0025575136719316206,0,21,21,21,0.03408136632707384,0.0006380113771490307,0.02525888709244789,0,21,21,21,0.03743059221481292,0.000687099899930949,0.026212590484935842,0,21,21,21,0.04226615488896818,0.0008999959487818403,0.029999932479621357,0,21,21,21,0.04105182377728552,0.0008029484526803424,0.028336345083308512,0,21,21,21,0.4150857018112084,0.09057733152940857,0.30096068103559404,0,21,21,21,0.041911285949484185,0.0008731006176317354,0.029548276051772213,0,21,21,21,0.041911285949484185,0.0008731006176317354,0.029548276051772213,0,21,21,21,0.9687122092330922,0.4634703206443205,0.4284922785682886,0.3106812097205401,0.09652281407341821,0.1954328626771336
Uncertainty_1M/M,short,chronos2_max,,,,,,,0.015107273124158382,,,0,21,,0,0.0,0.0012477290280550617,1.2582743194962173e-06,0.0011217282734674282,0,21,21,21,0.02684780198430258,0.000263029774001994,0.016218192686054574,0,21,21,21,0.030450287802284853,0.0003205090008130841,0.017902765172259957,0,21,21,21,0.03325843157678499,0.0003974944278220067,0.019937262295059637,0,21,21,21,0.032782336826419366,0.0003708718543497978,0.019258033501627258,0,21,21,21,0.33200175598340054,0.05384977296827724,0.23205553854255934,0,21,21,21,0.03302068266022921,0.00038480913711419284,0.019616552630729815,0,21,21,21,0.03302068266022921,0.00038480913711419284,0.019616552630729815,0,21,21,21,0.9687122092330922,0.4634703206443205,0.3427248596838053,0.2395505459008022,0.057384464041372325,0.11618817984593882
Uncertainty_1M/M,short,tsrag,all,False,False,t5,12,chronos_bolt_max,0.3297553788870573,,,0,21,,1.1183817815035582,0.0,0.0020536592082351993,5.923830306065794e-06,0.002433892007888968,0,21,21,21,0.03338230365798587,0.0006002167823595071,0.02449932207959043,0,21,21,21,0.037307988437908626,0.0006617732069520755,0.025724953001941043,0,21,21,21,0.04147245322538405,0.000915211831245803,0.030252468184361468,0,21,21,21,0.04030393256565955,0.0008139400459728282,0.0285296345222442,0,21,21,21,0.4070849935898743,0.09131744967909813,0.3021877722196882,0,21,21,21,0.04112843134301838,0.0008858571389928336,0.02976335228083076,0,21,21,21,0.04112843134301838,0.0008858571389928336,0.02976335228083076,0,21,21,21,0.9687122092330922,0.4634703206443205,0.4202331607982462,0.3119479339059053,0.09731151346816307,0.1970297678439211
Uncertainty_1M/M,short,bayes_mixture,,,,,,chronos_bolt_max,0.3448941307142377,0.6,3,0,21,,0,0.0,0.0016379074108319816,2.85218988596324e-06,0.001688842765316902,0,21,21,21,0.030374815539708215,0.00041540629893594983,0.02038151856304995,0,21,21,21,0.03412363371848895,0.00047348503267838647,0.02175971122690709,0,21,21,21,0.0376786909260635,0.0006332459141573511,0.025164377881389224,0,21,21,21,0.03683169707929323,0.0005732255760936824,0.023942129731786235,0,21,21,21,0.3721084813651999,0.07014657491787743,0.26485198681127053,0,21,21,21,0.0373671952184739,0.0006119398513229161,0.02473741804075187,0,21,21,21,0.0373671952184739,0.0006119398513229161,0.02473741804075187,0,21,21,21,0.9687122092330922,0.4634703206443205,0.38412696548935815,0.27340626481929853,0.0747509856424404,0.151350737670449
Housing_Inventory/M,short,chronos_t5_512,,,,,,,0.13496689405292273,,,0,12,,0,0.0,3685822280.4719596,4.121225551748144e+19,6419677212.873046,0,12,12,12,29471.90091437764,2161296451.77177,46489.74566258424,0,12,12,12,32673.96867687081,2618234051.3748245,51168.68232986682,0,12,12,12,0.05612025705818805,0.0022498726768769638,0.047432822779979726,0,12,12,12,0.05722112098246526,0.0023709780329294445,0.04869268972781689,0,12,12,12,0.5097337652223708,0.062031876297391736,0.2490619928800694,0,12,12,12,0.056662561187315684,0.002362894902574287,0.048609617387655776,0,12,12,12,0.056662561187315684,0.002362894902574287,0.048609617387655776,0,12,12,12,0.6840076077319015,0.15831152058175027,0.7452165143492998,0.364121670672543,0.13258459105336384,0.3918342522985191
Housing_Inventory/M,short,chronos_bolt_512,,,,,,,0.01602717489004135,,,0,12,,0,0.0,5481882559.140271,1.9223561478366396e+20,13864905869.989307,0,12,12,12,30275.87769940164,3768971359.585705,61391.94865440993,0,12,12,12,33075.91555109983,4387866369.596784,66240.97198559804,0,12,12,12,0.06936359858208149,0.007367149635675328,0.08583210142875058,0,12,12,12,0.06580518749661188,0.005552820329500953,0.07451724853683846,0,12,12,12,0.5280441169302251,0.09959870743503756,0.31559262893014084,0,12,12,12,0.06936614569553343,0.007443252718053832,0.08627428769948688,0,12,12,12,0.06936614569553343,0.007443252718053832,0.08627428769948688,0,12,12,12,0.6840076077319015,0.15831152058175027,0.7719857366516212,0.46138760060960926,0.2128785179962923,0.6291311401030092
Housing_Inventory/M,short,chronos_bolt_max,,,,,,,0.015998274087905884,,,0,12,,0,0.0,5481882559.140271,1.9223561478366396e+20,13864905869.989307,0,12,12,12,30275.87769940164,3768971359.585705,61391.94865440993,0,12,12,12,33075.91555109983,4387866369.596784,66240.97198559804,0,12,12,12,0.06936359858208149,0.007367149635675328,0.08583210142875058,0,12,12,12,0.06580518749661188,0.005552820329500953,0.07451724853683846,0,12,12,12,0.5280441169302251,0.09959870743503756,0.31559262893014084,0,12,12,12,0.06936614569553343,0.007443252718053832,0.08627428769948688,0,12,12,12,0.06936614569553343,0.007443252718053832,0.08627428769948688,0,12,12,12,0.6840076077319015,0.15831152058175027,0.7719857366516212,0.46138760060960926,0.2128785179962923,0.6291311401030092
Housing_Inventory/M,short,chronos2_max,,,,,,,0.014048589393496513,,,0,12,,0,0.0,4419964406.479045,6.295109011849874e+19,7934172302.042522,0,12,12,12,31923.693666855488,2585350900.267982,50846.34598737634,0,12,12,12,35589.26110233687,3153368900.668737,56154.865333902606,0,12,12,12,0.06811449468188992,0.0034319912046067596,0.05858319899601557,0,12,12,12,0.0690356207493675,0.0034998940310237633,0.05915990222290571,0,12,12,12,0.5629531221029819,0.06722648808526925,0.2592807129064352,0,12,12,12,0.06868400575190355,0.0034865528740606875,0.05904703950293094,0,12,12,12,0.06868400575190355,0.0034865528740606875,0.05904703950293094,0,12,12,12,0.6840076077319015,0.15831152058175027,0.8230217262782737,0.37906115367076576,0.14368735822221188,0.4246468471670971
Housing_Inventory/M,short,tsrag,all,False,False,t5,12,chronos_bolt_max,0.00021277368068695068,,,12,12,,0.049748923629522324,1.0,5481882559.140271,1.9223561478366396e+20,13864905869.989307,0,12,12,12,30275.87769940164,3768971359.585705,61391.94865440993,0,12,12,12,33075.91555109983,4387866369.596784,66240.97198559804,0,12,12,12,0.06936359858208149,0.007367149635675328,0.08583210142875058,0,12,12,12,0.06580518749661188,0.005552820329500953,0.07451724853683846,0,12,12,12,0.5280441169302251,0.09959870743503756,0.31559262893014084,0,12,12,12,0.06936614569553343,0.007443252718053832,0.08627428769948688,0,12,12,12,0.06936614569553343,0.007443252718053832,0.08627428769948688,0,12,12,12,0.6840076077319015,0.15831152058175027,0.7719857366516212,0.46138760060960926,0.2128785179962923,0.6291311401030092
Housing_Inventory/M,short,bayes_mixture,,,,,,chronos_bolt_max,0.0142928846180439,0.3333333333333333,1,0,12,,0,0.0,4270240958.3564687,7.492773781813764e+19,8656080973.404629,0,12,12,12,30149.542586882915,2616368294.4306893,51150.447646435015,0,12,12,12,33333.95489602645,3159088409.3461432,56205.768470381605,0,12,12,12,0.06642672991684592,0.0040686413081981315,0.0637859021116589,0,12,12,12,0.06576569048297147,0.003638763069304194,0.060322160681661546,0,12,12,12,0.5371010929919399,0.057511073522170296,0.23981466494393186,0,12,12,12,0.06682842315477588,0.004098471160244782,0.0640193030284209,0,12,12,12,0.06682842315477588,0.004098471160244782,0.0640193030284209,0,12,12,12,0.6840076077319015,0.15831152058175027,0.7852267824518964,0.3506023357534465,0.12292199783577243,0.3632778796567255
JOLTS/M,short,chronos_t5_512,,,,,,,0.5034022014588118,,,0,30,,0,0.0,490775.6352617927,2390365023081.639,1546080.5357683147,0,30,30,30,381.8790313720703,179688.31494401125,423.89658519975274,0,30,30,30,450.8102544804853,287545.7497170327,536.2329248722357,0,30,30,30,0.09006993438710062,0.002549964136173283,0.05049716958576276,0,30,30,30,0.09070249475560907,0.002984606901516061,0.054631555913373556,0,30,30,30,1.191565601162273,0.5448728378551847,0.7381550229153662,0,30,30,30,0.09061486161192837,0.0027845020481155973,0.05276838113980376,0,30,30,30,0.09061486161192837,0.0027845020481155973,0.05276838113980376,0,30,30,30,1.68559441428069,0.8877843622848538,0.7069112184206907,0.4379197134622484,0.19177367543885773,0.6137445769520743
JOLTS/M,short,chronos_bolt_512,,,,,,,0.016781987622380257,,,0,30,,0,0.0,420672.39178786793,1533537640213.4075,1238360.8683309592,0,30,30,30,347.0063452826606,146665.5937846129,382.96944236402584,0,30,30,30,419.17835934612475,244961.89484375904,494.9362533132515,0,30,30,30,0.08196744387232066,0.002177319535726275,0.04666175667210007,0,30,30,30,0.08092489491509897,0.0022797358321685435,0.047746579271907466,0,30,30,30,1.0554442345222514,0.4012982953487707,0.63348109312652,0,30,30,30,0.08162143771577575,0.0022960018697382955,0.04791661371318194,0,30,30,30,0.08162143771577575,0.0022960018697382955,0.04791661371318194,0,30,30,30,1.68559441428069,0.8877843622848538,0.6261555126074925,0.3758205934710881,0.14124111847696086,0.4520222617077484
JOLTS/M,short,chronos_bolt_max,,,,,,,0.01659434102475643,,,0,30,,0,0.0,420672.39178786793,1533537640213.4075,1238360.8683309592,0,30,30,30,347.0063452826606,146665.5937846129,382.96944236402584,0,30,30,30,419.17835934612475,244961.89484375904,494.9362533132515,0,30,30,30,0.08196744387232066,0.002177319535726275,0.04666175667210007,0,30,30,30,0.08092489491509897,0.0022797358321685435,0.047746579271907466,0,30,30,30,1.0554442345222514,0.4012982953487707,0.63348109312652,0,30,30,30,0.08162143771577575,0.0022960018697382955,0.04791661371318194,0,30,30,30,0.08162143771577575,0.0022960018697382955,0.04791661371318194,0,30,30,30,1.68559441428069,0.8877843622848538,0.6261555126074925,0.3758205934710881,0.14124111847696086,0.4520222617077484
JOLTS/M,short,chronos2_max,,,,,,,0.015073263086378574,,,0,30,,0,0.0,434621.66999853315,2606839173723.5737,1614570.894610569,0,30,30,30,326.87805133395716,178034.7194393875,421.9416066701499,0,30,30,30,391.41417898336846,281416.6104893089,530.4871445089965,0,30,30,30,0.0783358296225989,0.0026537203976167148,0.05151427372696537,0,30,30,30,0.07875980218731762,0.0030813150559449985,0.055509594269324274,0,30,30,30,1.034014653679809,0.5590876720932934,0.7477216541556713,0,30,30,30,0.07841091593831297,0.002878568911261858,0.05365229642113987,0,30,30,30,0.07841091593831297,0.002878568911261858,0.05365229642113987,0,30,30,30,1.68559441428069,0.8877843622848538,0.6134421453461354,0.4435952372770254,0.19677673453486047,0.6297561613434963
JOLTS/M,short,tsrag,all,False,False,t5,12,chronos_bolt_max,0.00027452409267425537,,,30,30,,0.08562651090323925,1.0,420672.39178786793,1533537640213.4075,1238360.8683309592,0,30,30,30,347.0063452826606,146665.5937846129,382.96944236402584,0,30,30,30,419.17835934612475,244961.89484375904,494.9362533132515,0,30,30,30,0.08196744387232066,0.002177319535726275,0.04666175667210007,0,30,30,30,0.08092489491509897,0.0022797358321685435,0.047746579271907466,0,30,30,30,1.0554442345222514,0.4012982953487707,0.63348109312652,0,30,30,30,0.08162143771577575,0.0022960018697382955,0.04791661371318194,0,30,30,30,0.08162143771577575,0.0022960018697382955,0.04791661371318194,0,30,30,30,1.68559441428069,0.8877843622848538,0.6261555126074925,0.3758205934710881,0.14124111847696086,0.4520222617077484
JOLTS/M,short,bayes_mixture,,,,,,chronos_bolt_max,0.015379359014332294,0.3333333333333333,1,0,30,,0,0.0,413132.0965961955,2184146616542.2432,1477885.8604581894,0,30,30,30,324.99864696926545,162262.82776777362,402.8186040487376,0,30,30,30,388.57150953768104,262144.2785718034,512.0002720427045,0,30,30,30,0.07755050066491642,0.0024577856628057314,0.04957605937149232,0,30,30,30,0.0775196443728151,0.0027718851530081747,0.05264869564393951,0,30,30,30,1.0180667615983046,0.502203603526343,0.7086632511470755,0,30,30,30,0.07749266651276579,0.002658033457558622,0.05155611949670594,0,30,30,30,0.07749266651276579,0.002658033457558622,0.05155611949670594,0,30,30,30,1.68559441428069,0.8877843622848538,0.6039808586057483,0.4204233504472606,0.1767557936013001,0.5656819660957334
US_Labor/M,short,chronos_t5_512,,,,,,,1.533670388162136,,,0,70,,0,0.0,837244.5234740647,8833733874469.18,2972159.799618651,0,70,70,70,399.67865707590465,536123.6408809857,732.20464412689,0,70,70,70,449.4043697115711,635280.2359582104,797.0446888087332,0,70,70,70,0.06593640176823817,0.014981799937493115,0.1224001631432455,0,70,70,70,0.0611470496428945,0.0086480560208491,0.09299492470478751,0,70,70,70,0.9411503611520932,1.3560995913777927,1.164516891838754,0,70,70,70,0.06495848733072904,0.013581894041419493,0.11654138338555749,0,70,70,70,0.06495848733072904,0.013581894041419493,0.11654138338555749,0,70,70,70,1.7726043654315742,2.936809552255237,0.5309421433828818,0.65695251266925,0.43158660390244113,0.46175945945708863
US_Labor/M,short,chronos_bolt_512,,,,,,,0.04872730653733015,,,0,70,,0,0.0,761910.2891620336,4918037134153.502,2217664.793009417,0,70,70,70,392.4605100407487,489233.78240784525,699.4524875985825,0,70,70,70,438.02439851338886,570044.9154690173,755.013188937132,0,70,70,70,0.07247639714276792,0.012996942308628773,0.1140041328576678,0,70,70,70,0.06868342742540598,0.0103810485378668,0.10188743071579928,0,70,70,70,0.9463635926579014,0.9329902464258639,0.9659142024144091,0,70,70,70,0.07125312678879617,0.012210014446659905,0.11049893414264186,0,70,70,70,0.07125312678879617,0.012210014446659905,0.11049893414264186,0,70,70,70,1.7726043654315742,2.936809552255237,0.5338831445490044,0.5449124583303386,0.29692958724361307,0.3176883723050415
US_Labor/M,short,chronos_bolt_max,,,,,,,0.048685649409890175,,,0,70,,0,0.0,761910.2891620336,4918037134153.502,2217664.793009417,0,70,70,70,392.4605100407487,489233.78240784525,699.4524875985825,0,70,70,70,438.02439851338886,570044.9154690173,755.013188937132,0,70,70,70,0.07247639714276792,0.012996942308628773,0.1140041328576678,0,70,70,70,0.06868342742540598,0.0103810485378668,0.10188743071579928,0,70,70,70,0.9463635926579014,0.9329902464258639,0.9659142024144091,0,70,70,70,0.07125312678879617,0.012210014446659905,0.11049893414264186,0,70,70,70,0.07125312678879617,0.012210014446659905,0.11049893414264186,0,70,70,70,1.7726043654315742,2.936809552255237,0.5338831445490044,0.5449124583303386,0.29692958724361307,0.3176883723050415
US_Labor/M,short,chronos2_max,,,,,,,0.0426049642264843,,,0,70,,0,0.0,473194.79251714476,1072427480573.667,1035580.7455595469,0,70,70,70,338.29492250311944,263311.6758880631,513.1390414771255,0,70,70,70,383.6732935008628,325989.59637134545,570.9549862916914,0,70,70,70,0.06213533360745738,0.010345579471121203,0.10171322171242637,0,70,70,70,0.059538295005400525,0.007252389078897459,0.0851609598284182,0,70,70,70,0.8665250903494667,1.012928233739117,1.0064433584355936,0,70,70,70,0.062215060146647426,0.010129528959960674,0.1006455610544284,0,70,70,70,0.062215060146647426,0.010129528959960674,0.1006455610544284,0,70,70,70,1.7726043654315742,2.936809552255237,0.4888429179392744,0.5677766443898811,0.3223703179146335,0.34490770195202763
US_Labor/M,short,tsrag,all,False,False,t5,12,chronos_bolt_max,0.0004489179700613022,,,70,70,,0.166271660476923,1.0,761910.2891620336,4918037134153.502,2217664.793009417,0,70,70,70,392.4605100407487,489233.78240784525,699.4524875985825,0,70,70,70,438.02439851338886,570044.9154690173,755.013188937132,0,70,70,70,0.07247639714276792,0.012996942308628773,0.1140041328576678,0,70,70,70,0.06868342742540598,0.0103810485378668,0.10188743071579928,0,70,70,70,0.9463635926579014,0.9329902464258639,0.9659142024144091,0,70,70,70,0.07125312678879617,0.012210014446659905,0.11049893414264186,0,70,70,70,0.07125312678879617,0.012210014446659905,0.11049893414264186,0,70,70,70,1.7726043654315742,2.936809552255237,0.5338831445490044,0.5449124583303386,0.29692958724361307,0.3176883723050415
US_Labor/M,short,bayes_mixture,,,,,,chronos_bolt_max,0.04308776184916496,0.6666666666666666,1,0,70,,0,0.0,588150.9176407807,2531295900594.301,1591004.6827694445,0,70,70,70,355.7702840646109,362533.1008718523,602.10721708999,0,70,70,70,398.5771216182156,429287.1957633188,655.2001188669907,0,70,70,70,0.0669536972649411,0.011246830239167945,0.10605107372944389,0,70,70,70,0.0636075560360975,0.00853541470744683,0.0923873081513193,0,70,70,70,0.8864376294559038,0.9218513058162959,0.960130879524399,0,70,70,70,0.06629829234522124,0.010686902489415185,0.10337747573536116,0,70,70,70,0.06629829234522124,0.010686902489415185,0.10337747573536116,0,70,70,70,1.7726043654315742,2.936809552255237,0.5000764111511616,0.5416498448544873,0.2933845544308901,0.3138955010236831
Vehicle_Supply/M,short,chronos_t5_512,,,,,,,0.6318059237673879,,,0,30,,0,0.0,1784.9566121272048,44954338.937020235,6704.799694026678,0,30,30,30,19.32821135611998,839.3291108410896,28.97117724292697,0,30,30,30,22.869679892329422,1261.9343537495881,35.52371537085596,0,30,30,30,0.22824495718102256,0.03145136905179897,0.1773453383988397,0,30,30,30,0.20391072723584897,0.017900352700977864,0.13379219970154413,0,30,30,30,0.7643135813794056,0.3923336488415053,0.6263654275592685,0,30,30,30,0.2100085913678885,0.0221853875852109,0.14894760013243216,0,30,30,30,0.2100085913678885,0.0221853875852109,0.14894760013243216,0,30,30,30,1.1123545370322176,0.6181637851735725,0.6871132862177273,0.5630987304015705,0.3170801801798606,0.634675887283405
Vehicle_Supply/M,short,chronos_bolt_512,,,,,,,0.017181172035634518,,,0,30,,0,0.0,2397.0628049497664,62892811.73760572,7930.498832835531,0,30,30,30,22.197684844086563,1089.742239451004,33.011244136672644,0,30,30,30,26.82370896167515,1677.5514424891148,40.95792282927828,0,30,30,30,0.24361770564880972,0.028059885890226465,0.1675108530520529,0,30,30,30,0.24288932920411319,0.02951256477085924,0.17179221394131702,0,30,30,30,0.8110848101719922,0.3833260252804347,0.6191332855536316,0,30,30,30,0.22705990494382386,0.019781325517017233,0.1406461002552763,0,30,30,30,0.22705990494382386,0.019781325517017233,0.1406461002552763,0,30,30,30,1.1123545370322176,0.6181637851735725,0.7291603379763986,0.5565970784867661,0.3098003077800032,0.6201043064546423
Vehicle_Supply/M,short,chronos_bolt_max,,,,,,,0.01718616858124733,,,0,30,,0,0.0,2397.0628049497664,62892811.73760572,7930.498832835531,0,30,30,30,22.197684844086563,1089.742239451004,33.011244136672644,0,30,30,30,26.82370896167515,1677.5514424891148,40.95792282927828,0,30,30,30,0.24361770564880972,0.028059885890226465,0.1675108530520529,0,30,30,30,0.24288932920411319,0.02951256477085924,0.17179221394131702,0,30,30,30,0.8110848101719922,0.3833260252804347,0.6191332855536316,0,30,30,30,0.22705990494382386,0.019781325517017233,0.1406461002552763,0,30,30,30,0.22705990494382386,0.019781325517017233,0.1406461002552763,0,30,30,30,1.1123545370322176,0.6181637851735725,0.7291603379763986,0.5565970784867661,0.3098003077800032,0.6201043064546423
Vehicle_Supply/M,short,chronos2_max,,,,,,,0.014803900383412838,,,0,30,,0,0.0,2704.5845256896746,111251664.45069887,10547.590457099615,0,30,30,30,22.320214236858817,1316.8796003219866,36.2888357531898,0,30,30,30,26.449546098524493,2005.0060368717027,44.77729376449299,0,30,30,30,0.2518154982675453,0.047900815941989534,0.21886255034150895,0,30,30,30,0.2108841765257098,0.01770456708478383,0.13305851000512456,0,30,30,30,0.8042213643237469,0.37092591119758705,0.6090368717882252,0,30,30,30,0.23086322532073528,0.033668880594671144,0.1834908188293658,0,30,30,30,0.23086322532073528,0.033668880594671144,0.1834908188293658,0,30,30,30,1.1123545370322176,0.6181637851735725,0.7229901416767933,0.5475204635863191,0.2997786580457778,0.6000447132201958
